FLAG_DEF,FLAG_COLUMN,FLAG_SCHEME
TEROS22_10_TEMP_FLAG_DEF,TEROS22_10_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_10_TEMP_FLAG_DEF,TEROS22_10_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_10_TEMP_FLAG_DEF,TEROS22_10_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_10_TEMP_FLAG_DEF,TEROS22_10_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_11_MP_FLAG_DEF,TEROS22_11_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_11_MP_FLAG_DEF,TEROS22_11_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_11_MP_FLAG_DEF,TEROS22_11_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_11_MP_FLAG_DEF,TEROS22_11_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_11_TEMP_FLAG_DEF,TEROS22_11_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_11_TEMP_FLAG_DEF,TEROS22_11_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_11_TEMP_FLAG_DEF,TEROS22_11_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_11_TEMP_FLAG_DEF,TEROS22_11_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_12_MP_FLAG_DEF,TEROS22_12_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_12_MP_FLAG_DEF,TEROS22_12_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_12_MP_FLAG_DEF,TEROS22_12_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_12_MP_FLAG_DEF,TEROS22_12_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_12_TEMP_FLAG_DEF,TEROS22_12_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_12_TEMP_FLAG_DEF,TEROS22_12_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_12_TEMP_FLAG_DEF,TEROS22_12_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_12_TEMP_FLAG_DEF,TEROS22_12_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_1_MP_FLAG_DEF,TEROS22_1_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_1_MP_FLAG_DEF,TEROS22_1_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_1_MP_FLAG_DEF,TEROS22_1_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_1_MP_FLAG_DEF,TEROS22_1_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_1_TEMP_FLAG_DEF,TEROS22_1_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_1_TEMP_FLAG_DEF,TEROS22_1_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_1_TEMP_FLAG_DEF,TEROS22_1_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_1_TEMP_FLAG_DEF,TEROS22_1_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_2_MP_FLAG_DEF,TEROS22_2_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_2_MP_FLAG_DEF,TEROS22_2_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_2_MP_FLAG_DEF,TEROS22_2_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_2_MP_FLAG_DEF,TEROS22_2_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_2_TEMP_FLAG_DEF,TEROS22_2_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_2_TEMP_FLAG_DEF,TEROS22_2_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_2_TEMP_FLAG_DEF,TEROS22_2_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_2_TEMP_FLAG_DEF,TEROS22_2_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_3_MP_FLAG_DEF,TEROS22_3_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_3_MP_FLAG_DEF,TEROS22_3_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_3_MP_FLAG_DEF,TEROS22_3_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_3_MP_FLAG_DEF,TEROS22_3_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_3_TEMP_FLAG_DEF,TEROS22_3_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_3_TEMP_FLAG_DEF,TEROS22_3_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_3_TEMP_FLAG_DEF,TEROS22_3_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_3_TEMP_FLAG_DEF,TEROS22_3_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_4_MP_FLAG_DEF,TEROS22_4_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_4_MP_FLAG_DEF,TEROS22_4_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_4_MP_FLAG_DEF,TEROS22_4_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_4_MP_FLAG_DEF,TEROS22_4_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_4_TEMP_FLAG_DEF,TEROS22_4_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_4_TEMP_FLAG_DEF,TEROS22_4_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_4_TEMP_FLAG_DEF,TEROS22_4_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_4_TEMP_FLAG_DEF,TEROS22_4_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_5_MP_FLAG_DEF,TEROS22_5_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_5_MP_FLAG_DEF,TEROS22_5_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_5_MP_FLAG_DEF,TEROS22_5_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_5_MP_FLAG_DEF,TEROS22_5_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_5_TEMP_FLAG_DEF,TEROS22_5_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_5_TEMP_FLAG_DEF,TEROS22_5_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_5_TEMP_FLAG_DEF,TEROS22_5_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_5_TEMP_FLAG_DEF,TEROS22_5_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_6_MP_FLAG_DEF,TEROS22_6_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_6_MP_FLAG_DEF,TEROS22_6_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_6_MP_FLAG_DEF,TEROS22_6_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_6_MP_FLAG_DEF,TEROS22_6_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_6_TEMP_FLAG_DEF,TEROS22_6_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_6_TEMP_FLAG_DEF,TEROS22_6_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_6_TEMP_FLAG_DEF,TEROS22_6_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_6_TEMP_FLAG_DEF,TEROS22_6_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_7_MP_FLAG_DEF,TEROS22_7_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_7_MP_FLAG_DEF,TEROS22_7_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_7_MP_FLAG_DEF,TEROS22_7_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_7_MP_FLAG_DEF,TEROS22_7_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_7_TEMP_FLAG_DEF,TEROS22_7_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_7_TEMP_FLAG_DEF,TEROS22_7_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_7_TEMP_FLAG_DEF,TEROS22_7_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_7_TEMP_FLAG_DEF,TEROS22_7_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_8_MP_FLAG_DEF,TEROS22_8_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_8_MP_FLAG_DEF,TEROS22_8_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_8_MP_FLAG_DEF,TEROS22_8_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_8_MP_FLAG_DEF,TEROS22_8_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_8_TEMP_FLAG_DEF,TEROS22_8_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_8_TEMP_FLAG_DEF,TEROS22_8_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_8_TEMP_FLAG_DEF,TEROS22_8_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_8_TEMP_FLAG_DEF,TEROS22_8_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_9_MP_FLAG_DEF,TEROS22_9_avg_MP_CORE_FLAG,core_flag_scheme
TEROS22_9_MP_FLAG_DEF,TEROS22_9_avg_MP_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_9_MP_FLAG_DEF,TEROS22_9_avg_MP_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_9_MP_FLAG_DEF,TEROS22_9_avg_MP_QC_FLAG,fdri_quality_control_flag_scheme
TEROS22_9_TEMP_FLAG_DEF,TEROS22_9_avg_Temp_CORE_FLAG,core_flag_scheme
TEROS22_9_TEMP_FLAG_DEF,TEROS22_9_avg_Temp_CORRS_FLAG,fdri_correction_flag_scheme
TEROS22_9_TEMP_FLAG_DEF,TEROS22_9_avg_Temp_INFILL_FLAG,fdri_infill_flag_scheme
TEROS22_9_TEMP_FLAG_DEF,TEROS22_9_avg_Temp_QC_FLAG,fdri_quality_control_flag_scheme
VWC_0_FLAG_DEF,CS655_0_VWC_CORE_FLAG,core_flag_scheme
VWC_0_FLAG_DEF,CS655_0_VWC_CORRS_FLAG,fdri_correction_flag_scheme
VWC_0_FLAG_DEF,CS655_0_VWC_INFILL_FLAG,fdri_infill_flag_scheme
VWC_0_FLAG_DEF,CS655_0_VWC_QC_FLAG,fdri_quality_control_flag_scheme
VWC_1_FLAG_DEF,CS655_1_VWC_CORE_FLAG,core_flag_scheme
VWC_1_FLAG_DEF,CS655_1_VWC_CORRS_FLAG,fdri_correction_flag_scheme
VWC_1_FLAG_DEF,CS655_1_VWC_INFILL_FLAG,fdri_infill_flag_scheme
VWC_1_FLAG_DEF,CS655_1_VWC_QC_FLAG,fdri_quality_control_flag_scheme
VWC_2_FLAG_DEF,CS655_2_VWC_CORE_FLAG,core_flag_scheme
VWC_2_FLAG_DEF,CS655_2_VWC_CORRS_FLAG,fdri_correction_flag_scheme
VWC_2_FLAG_DEF,CS655_2_VWC_INFILL_FLAG,fdri_infill_flag_scheme
VWC_2_FLAG_DEF,CS655_2_VWC_QC_FLAG,fdri_quality_control_flag_scheme
VWC_3_FLAG_DEF,CS655_3_VWC_CORE_FLAG,core_flag_scheme
VWC_3_FLAG_DEF,CS655_3_VWC_CORRS_FLAG,fdri_correction_flag_scheme
VWC_3_FLAG_DEF,CS655_3_VWC_INFILL_FLAG,fdri_infill_flag_scheme
VWC_3_FLAG_DEF,CS655_3_VWC_QC_FLAG,fdri_quality_control_flag_scheme
VWC_4_FLAG_DEF,CS655_4_VWC_CORE_FLAG,core_flag_scheme
VWC_4_FLAG_DEF,CS655_4_VWC_CORRS_FLAG,fdri_correction_flag_scheme
VWC_4_FLAG_DEF,CS655_4_VWC_INFILL_FLAG,fdri_infill_flag_scheme
VWC_4_FLAG_DEF,CS655_4_VWC_QC_FLAG,fdri_quality_control_flag_scheme
WATER_LEV_PT_FLAG_DEF,Lvl_cm_Avg_CORE_FLAG,core_flag_scheme
WATER_LEV_PT_FLAG_DEF,Lvl_cm_Avg_CORRS_FLAG,fdri_correction_flag_scheme
WATER_LEV_PT_FLAG_DEF,Lvl_cm_Avg_INFILL_FLAG,fdri_infill_flag_scheme
WATER_LEV_PT_FLAG_DEF,Lvl_cm_Avg_QC_FLAG,fdri_quality_control_flag_scheme
WATER_LEV_RADAR_FLAG_DEF,Stage_Avg_CORE_FLAG,core_flag_scheme
WATER_LEV_RADAR_FLAG_DEF,Stage_Avg_CORRS_FLAG,fdri_correction_flag_scheme
WATER_LEV_RADAR_FLAG_DEF,Stage_Avg_INFILL_FLAG,fdri_infill_flag_scheme
WATER_LEV_RADAR_FLAG_DEF,Stage_Avg_QC_FLAG,fdri_quality_control_flag_scheme
WATER_TEMP_FLAG_DEF,Temp_C_Avg_CORE_FLAG,core_flag_scheme
WATER_TEMP_FLAG_DEF,Temp_C_Avg_CORRS_FLAG,fdri_correction_flag_scheme
WATER_TEMP_FLAG_DEF,Temp_C_Avg_INFILL_FLAG,fdri_infill_flag_scheme
WATER_TEMP_FLAG_DEF,Temp_C_Avg_QC_FLAG,fdri_quality_control_flag_scheme
WD_FLAG_DEF,WindDir_CORE_FLAG,core_flag_scheme
WD_FLAG_DEF,WindDir_CORRS_FLAG,fdri_correction_flag_scheme
WD_FLAG_DEF,WindDir_INFILL_FLAG,fdri_infill_flag_scheme
WD_FLAG_DEF,WindDir_QC_FLAG,fdri_quality_control_flag_scheme
WINDSPEED_FLAG_DEF,Windspeed_CORE_FLAG,core_flag_scheme
WINDSPEED_FLAG_DEF,Windspeed_CORRS_FLAG,fdri_correction_flag_scheme
WINDSPEED_FLAG_DEF,Windspeed_INFILL_FLAG,fdri_infill_flag_scheme
WINDSPEED_FLAG_DEF,Windspeed_QC_FLAG,fdri_quality_control_flag_scheme
WS_FLAG_DEF,WS_ms_Avg_CORE_FLAG,core_flag_scheme
WS_FLAG_DEF,WS_ms_Avg_CORRS_FLAG,fdri_correction_flag_scheme
WS_FLAG_DEF,WS_ms_Avg_INFILL_FLAG,fdri_infill_flag_scheme
WS_FLAG_DEF,WS_ms_Avg_QC_FLAG,fdri_quality_control_flag_scheme
