TIMESERIES_ID,SENSOR_SLOT_ID,SITE_ID,S3_BUCKET,S3_DATASET,COLUMN_NAME,TIME_COLUMN_NAME,MEASURE_ID,PROCESS_LEVEL
COSMOS-RDMER-UX_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,UX,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-UZ_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,UZ,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-UY_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,UY,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-STDEV_UX_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STDEV_UX,time,WS-STDDEV_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-STDEV_UY_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STDEV_UY,time,WS-STDDEV_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-STDEV_UZ_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STDEV_UZ,time,WS-STDDEV_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-COV_UX_UY_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,COV_UX_UY,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-COV_UX_UZ_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,COV_UX_UZ,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-COV_UY_UZ_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,COV_UY_UZ,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-WS_RES_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,WS_RES,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-HS_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,HS,time,HEATFLUX_SENSIBLE-INST-WM-2-PT30M-PT30M,RAW
COSMOS-RDMER-TAU_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TAU,time,FLUX_MOM-INST-KGM-1S-2-PT30M-PT30M,RAW
COSMOS-RDMER-U_STAR_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,U_STAR,time,FRICTIONV-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-TS_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,TS,time,TEMP_SONIC-INST-DEGC-PT30M-PT30M,RAW
COSMOS-RDMER-STDEV_TS_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,STDEV_TS,time,TEMP_SONIC-STDDEV_PREC-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-COV_TS_UX_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,COV_TS_UX,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-COV_TS_UY_30MIN_RAW,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-level-0,LIVE_SOILMET_30MIN,COV_TS_UY,time,WS-INST-MS-1-PT30M-PT30M,RAW
COSMOS-RDMER-TNR01C_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TNR01C,time,TEMP_RADIOMETER-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TS_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TS,time,TEMP_SONIC-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-U_STAR_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,U_STAR,time,FRICTIONV-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-UX_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,UX,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-UZ_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,UZ,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-UY_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,UY,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-WD_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,WD,time,WD-MEAN_PREC-DEG-PT30M-PT30M,PROCESSED
COSMOS-RDMER-WS_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,WS,time,WS-MEAN_PREC-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-WS_RES_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,WS_RES,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-ALBEDO_30MIN_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,ALBEDO,time,ALBEDO-MEAN_PREC-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-RDMER-COV_TS_UX_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_TS_UX,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-COV_TS_UY_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_TS_UY,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-COV_TS_UZ_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_TS_UZ,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-COV_UX_UY_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_UX_UY,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-COV_UX_UZ_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_UX_UZ,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-COV_UY_UZ_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,COV_UY_UZ,time,WS-INST-MS-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-CTS_MOD_30MIN_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT30M-PT30M,PROCESSED
COSMOS-RDMER-CTS_MOD_RH_30MIN_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD_RH,time,RH-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-CTS_MOD_TEMP_30MIN_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD_TEMP,time,TEMP_CRNS-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-CTS_MOD_PERIOD_30MIN_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,CTS_MOD_PERIOD,time,MEASURE_PERIOD-TOTAL_PREC-SEC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-E_SAT_MEAN_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,E_SAT_MEAN,time,VAPOUR_P-INST-KPA-PT30M-PT30M,PROCESSED
COSMOS-RDMER-G1_30MIN_PROCESSED,HFP1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,G1,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-G2_30MIN_PROCESSED,HFP2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,G2,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-G_30MIN_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,G,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-HS_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,HS,time,HEATFLUX_SENSIBLE-INST-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-LWIN_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWIN,time,LWIN-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-LWOUT_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWOUT,time,LWOUT-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-LWIN_MULT_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWIN_MULT,time,LWIN_MULT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-RDMER-LWOUT_MULT_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,LWOUT_MULT,time,LWOUT_MULT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-RDMER-MSLP_30MIN_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,MSLP,time,PA-MEAN_PREC-HPA-PT30M-PT30M,PROCESSED
COSMOS-RDMER-PA_30MIN_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PA,time,PA-MEAN_PREC-HPA-PT30M-PT30M,PROCESSED
COSMOS-RDMER-PE_30MIN_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PE,time,PE-TOTAL_PREC-MM-PT30M-PT30M,PROCESSED
COSMOS-RDMER-PRECIP_30MIN_PROCESSED,PLUVIO,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PRECIP,time,PRECIP_PLUVIO-TOTAL_PREC-MM-PT30M-PT30M,PROCESSED
COSMOS-RDMER-PROFILE_VWC15_30MIN_PROCESSED,IMKO1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PROFILE_VWC15,time,VWC_SOIL_15_IMKO-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-PROFILE_VWC40_30MIN_PROCESSED,IMKO2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PROFILE_VWC40,time,VWC_SOIL_40_IMKO-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-PROFILE_VWC65_30MIN_PROCESSED,IMKO3,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,PROFILE_VWC65,time,VWC_SOIL_65_IMKO-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-Q_30MIN_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,Q,time,Q-MEAN_PREC-GM-3-PT30M-PT30M,PROCESSED
COSMOS-RDMER-RHO_A_MEAN_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,RHO_A_MEAN,time,AIR_DENSITY-INST-KGM-3-PT30M-PT30M,PROCESSED
COSMOS-RDMER-RH_30MIN_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,RH,time,RH-MEAN_PREC-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-RN_30MIN_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,RN,time,RN-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-STP_TSOIL50_30MIN_PROCESSED,STP5,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL50,time,TEMP_SOIL_50_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-STP_TSOIL20_30MIN_PROCESSED,STP4,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL20,time,TEMP_SOIL_20_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-STP_TSOIL10_30MIN_PROCESSED,STP3,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL10,time,TEMP_SOIL_10_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-STP_TSOIL5_30MIN_PROCESSED,STP2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL5,time,TEMP_SOIL_5_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-STP_TSOIL2_30MIN_PROCESSED,STP1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,STP_TSOIL2,time,TEMP_SOIL_2_STP-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-SWIN_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,SWIN,time,SWIN-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-SWOUT_30MIN_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,SWOUT,time,SWOUT-MEAN_PREC-WM-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TA_30MIN_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TA,time,TEMP_AIR-MEAN_PREC-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TAU_30MIN_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TAU,time,FLUX_MOM-INST-KGM-1S-2-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT1_VWC_30MIN_PROCESSED,TDT1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT1_TSOIL_30MIN_PROCESSED,TDT1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT1_SOILPERM_30MIN_PROCESSED,TDT1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT1_SOILEC_30MIN_PROCESSED,TDT1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT1_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT2_VWC_30MIN_PROCESSED,TDT2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_VWC,time,VWC_SOIL_10_TDT-INST-PCT-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT2_TSOIL_30MIN_PROCESSED,TDT2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_TSOIL,time,TEMP_SOIL_10_TDT-INST-DEGC-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT2_SOILPERM_30MIN_PROCESSED,TDT2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_SOILPERM,time,PERM_10_TDT-INST-UNITLESS-PT30M-PT30M,PROCESSED
COSMOS-RDMER-TDT2_SOILEC_30MIN_PROCESSED,TDT2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_30MIN,TDT2_SOILEC,time,COND_10_TDT-INST-DSM-1-PT30M-PT30M,PROCESSED
COSMOS-RDMER-WD_1DAY_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,WD,time,WD-MEAN_PREC-DEG-P1D-P1D,PROCESSED
COSMOS-RDMER-WS_1DAY_PROCESSED,AWS_ANEM,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,WS,time,WS-MEAN_PREC-MS-1-P1D-P1D,PROCESSED
COSMOS-RDMER-ALBEDO_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,ALBEDO,time,ALBEDO-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-RDMER-ALBEDO_SD_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,ALBEDO_SD,time,ALBEDO-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-RDMER-COSMOS_VWC_1DAY_RAW,,RDMER,,,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,RAW
COSMOS-RDMER-COSMOS_VWC_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,COSMOS_VWC,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-RDMER-COSMOS_VWC_NO_SNOW_1DAY_RAW,,RDMER,,,COSMOS_VWC_NO_SNOW,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,RAW
COSMOS-RDMER-COSMOS_VWC_NO_SNOW_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,COSMOS_VWC_NO_SNOW,time,VWC_CRNS-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-RDMER-CTS_SMO_CRNS_1HOUR_PROCESSED,CRNS,RDMER,,,CTS_SMO_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-PT1H-PT1H,PROCESSED
COSMOS-RDMER-CTS_EST_CRNS_1DAY_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,CTS_EST_CRNS,time,NEUTRON_CTS-TOTAL_PREC-CTS-P1D-P1D,PROCESSED
COSMOS-RDMER-CTS_MOD_CORR_1DAY_PROCESSED,CRNS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,CTS_MOD_CORR,time,NEUTRON_CTS-TOTAL_PREC-CTS-P1D-P1D,PROCESSED
COSMOS-RDMER-D86_1M_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_1M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-D86_5M_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_5M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-D86_25M_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_25M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-D86_75M_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_75M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-D86_150M_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_150M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-D86_200M_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,D86_200M,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-EFF_DEPTH_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,EFF_DEPTH,time,EFF_DEPTH-MEAN_PREC-CM-P1D-P1D,PROCESSED
COSMOS-RDMER-G1_1DAY_PROCESSED,HFP1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,G1,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-P1D-P1D,PROCESSED
COSMOS-RDMER-G2_1DAY_PROCESSED,HFP2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,G2,time,HEATFLUX_SOIL-MEAN_PREC-WM-2-P1D-P1D,PROCESSED
COSMOS-RDMER-LWIN_1DAY_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,LWIN,time,LWIN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-RDMER-LWOUT_1DAY_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,LWOUT,time,LWOUT-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-RDMER-MSLP_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,MSLP,time,PA-MEAN_PREC-HPA-P1D-P1D,PROCESSED
COSMOS-RDMER-PA_1DAY_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PA,time,PA-MEAN_PREC-HPA-P1D-P1D,PROCESSED
COSMOS-RDMER-PE_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PE,time,PE-TOTAL_PREC-MM-P1D-P1D,PROCESSED
COSMOS-RDMER-PRECIP_1DAY_PROCESSED,PLUVIO,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,PRECIP,time,PRECIP_PLUVIO-TOTAL_PREC-MM-P1D-P1D,PROCESSED
COSMOS-RDMER-Q_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,Q,time,Q-MEAN_PREC-GM-3-P1D-P1D,PROCESSED
COSMOS-RDMER-RH_1DAY_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,RH,time,RH-MEAN_PREC-PCT-P1D-P1D,PROCESSED
COSMOS-RDMER-RN_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,RN,time,RN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-RDMER-SIGMA_SWE_CRNS_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SIGMA_SWE_CRNS,time,UNCERTAINTY-MEAN_MID_24HOUR-MM-P1D-P1D,PROCESSED
COSMOS-RDMER-SMI_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SMI,time,SMI-MEAN_PREC-UNITLESS-P1D-P1D,PROCESSED
COSMOS-RDMER-SNOW_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SNOW,time,SNOW_DAY-INST-UNITLESS-P1D-P1D,PROCESSED
COSMOS-RDMER-STP_TSOIL2_1DAY_PROCESSED,STP1,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL2,time,TEMP_SOIL_2_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-STP_TSOIL5_1DAY_PROCESSED,STP2,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL5,time,TEMP_SOIL_5_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-STP_TSOIL10_1DAY_PROCESSED,STP3,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL10,time,TEMP_SOIL_10_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-STP_TSOIL20_1DAY_PROCESSED,STP4,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL20,time,TEMP_SOIL_20_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-STP_TSOIL50_1DAY_PROCESSED,STP5,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,STP_TSOIL50,time,TEMP_SOIL_50_STP-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
COSMOS-RDMER-SWE_CRNS_1DAY_PROCESSED,,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWE_CRNS,time,SWE-MEAN_MID_24HOUR-MM-P1D-P1D,PROCESSED
COSMOS-RDMER-SWIN_1DAY_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWIN,time,SWIN-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-RDMER-SWOUT_1DAY_PROCESSED,4CR,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,SWOUT,time,SWOUT-TOTAL_PREC-MJM-2-D-P1D-P1D,PROCESSED
COSMOS-RDMER-TA_1DAY_PROCESSED,AWS,RDMER,ukceh-fdri-staging-timeseries-processed,PROCESSED_DATA_1DAY,TA,time,TEMP_AIR-MEAN_PREC-DEGC-P1D-P1D,PROCESSED
